timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2021-03-29 14:42:07.460,-0.97168,-0.072266,-0.175781,-1.712158,-0.120117,1.502686,6
2021-03-29 14:42:07.480,-1.364746,0.182861,-0.377197,-1.580322,-0.170166,-0.145508,6
2021-03-29 14:42:07.500,-1.2495120000000002,0.1821289999999999,-0.466553,-1.052734,-0.261719,-0.783691,6
2021-03-29 14:42:07.520,-0.8415530000000001,-0.026855,-0.445557,-0.863281,-0.132568,-0.416992,6
2021-03-29 14:42:07.539,-0.669189,-0.068115,-0.380371,-0.7202149999999999,-0.083496,-0.291504,6
2021-03-29 14:42:07.559,-0.811523,0.0283199999999999,-0.358398,-0.912598,-0.149902,-0.391846,6
2021-03-29 14:42:07.579,-0.979004,-0.0122069999999999,-0.388916,-1.029541,-0.046875,-0.2939449999999999,6
2021-03-29 14:42:07.599,-0.984619,-0.061523,-0.405762,-1.00293,-0.058838,-0.145752,6
2021-03-29 14:42:07.619,-0.96875,-0.0778809999999999,-0.421631,-1.027832,-0.14917,-0.099121,6
2021-03-29 14:42:07.640,-1.0004879999999998,-0.0612789999999999,-0.405029,-1.021973,-0.130859,-0.058594,6
2021-03-29 14:42:07.659,-1.0,-0.029297,-0.3730469999999999,-0.974121,-0.109375,-0.12793,6
2021-03-29 14:42:07.680,-0.999023,-0.014648,-0.359375,-0.953857,-0.1247559999999999,-0.196045,6
2021-03-29 14:42:07.699,-0.978027,-0.013916,-0.377197,-0.953613,-0.110107,-0.245117,6
2021-03-29 14:42:07.720,-0.915283,-0.001709,-0.3930659999999999,-0.938232,-0.1091309999999999,-0.309814,6
2021-03-29 14:42:07.739,-0.903076,-0.033936,-0.411621,-0.921875,-0.1091309999999999,-0.359131,6
2021-03-29 14:42:07.760,-0.8842770000000001,-0.033691,-0.438477,-0.906738,-0.140869,-0.373779,6
2021-03-29 14:42:07.779,-0.857666,-0.046387,-0.419678,-0.955566,-0.12207,-0.307129,6
2021-03-29 14:42:07.800,-0.8811040000000001,-0.026123,-0.4250489999999999,-0.969482,-0.078369,-0.242188,6
2021-03-29 14:42:07.819,-0.918457,-0.016602,-0.436279,-0.969971,-0.131348,-0.177002,6
2021-03-29 14:42:07.840,-0.965576,-0.0332029999999999,-0.419678,-0.985596,-0.157227,-0.118896,6
2021-03-29 14:42:07.859,-0.99292,-0.03125,-0.422363,-0.984375,-0.1391599999999999,-0.12915,6
2021-03-29 14:42:07.880,-0.998779,-0.03125,-0.416992,-0.984375,-0.137939,-0.158691,6
2021-03-29 14:42:07.900,-0.978516,-0.03125,-0.408203,-0.984619,-0.123047,-0.164795,6
2021-03-29 14:42:07.920,-0.96167,-0.03125,-0.4250489999999999,-0.980957,-0.125977,-0.209229,6
2021-03-29 14:42:07.940,-0.950684,-0.03125,-0.415771,-0.966553,-0.118408,-0.202393,6
2021-03-29 14:42:07.960,-0.953125,-0.030029,-0.40918,-0.967773,-0.084473,-0.2077639999999999,6
2021-03-29 14:42:07.980,-0.954346,-0.0354,-0.424072,-0.9729,-0.080078,-0.216553,6
2021-03-29 14:42:08.000,-0.945801,-0.054932,-0.421875,-0.986572,-0.094971,-0.2016599999999999,6
2021-03-29 14:42:08.020,-0.942871,-0.064697,-0.420166,-0.984375,-0.098633,-0.197998,6
2021-03-29 14:42:08.039,-0.94873,-0.0625,-0.4282229999999999,-0.984375,-0.111572,-0.185059,6
2021-03-29 14:42:08.059,-0.935303,-0.063965,-0.441162,-0.985596,-0.110596,-0.1875,6
2021-03-29 14:42:08.079,-0.9375,-0.0551759999999999,-0.428467,-0.978027,-0.103027,-0.188965,6
2021-03-29 14:42:08.100,-0.9375,-0.0446779999999999,-0.427002,-0.964844,-0.091309,-0.179199,6
2021-03-29 14:42:08.119,-0.9375,-0.0485839999999999,-0.439453,-0.977295,-0.092041,-0.178223,6
2021-03-29 14:42:08.140,-0.9375,-0.038818,-0.4375,-0.979004,-0.1008299999999999,-0.1821289999999999,6
2021-03-29 14:42:08.159,-0.9375,-0.029297,-0.4375,-0.966553,-0.111328,-0.169678,6
2021-03-29 14:42:08.180,-0.9375,-0.03125,-0.4375,-0.966553,-0.109375,-0.171875,6
2021-03-29 14:42:08.199,-0.9375,-0.03125,-0.4375,-0.977051,-0.109375,-0.173828,6
2021-03-29 14:42:08.220,-0.9375,-0.0288089999999999,-0.4375,-0.988037,-0.109375,-0.160889,6
2021-03-29 14:42:08.239,-0.9375,-0.042969,-0.4375,-0.9729,-0.109375,-0.165771,6
2021-03-29 14:42:08.260,-0.9375,-0.035889,-0.4375,-0.97876,-0.109375,-0.161621,6
2021-03-29 14:42:08.279,-0.935059,-0.040039,-0.4375,-0.973633,-0.109375,-0.166748,6
2021-03-29 14:42:08.300,-0.947754,-0.050293,-0.439697,-0.977539,-0.109375,-0.160645,6
2021-03-29 14:42:08.319,-0.954102,-0.035889,-0.426514,-0.985352,-0.1069339999999999,-0.167725,6
2021-03-29 14:42:08.340,-0.955322,-0.027832,-0.4184569999999999,-0.984375,-0.120117,-0.161865,6
2021-03-29 14:42:08.359,-0.94165,-0.0446779999999999,-0.433105,-0.984375,-0.130371,-0.157471,6
2021-03-29 14:42:08.380,-0.934326,-0.033691,-0.4382319999999999,-0.984375,-0.101562,-0.142334,6
2021-03-29 14:42:08.399,-0.949463,-0.04248,-0.4375,-0.984375,-0.088135,-0.1496579999999999,6
2021-03-29 14:42:08.420,-0.955566,-0.047363,-0.4375,-0.984375,-0.118408,-0.168945,6
2021-03-29 14:42:08.440,-0.94043,-0.046875,-0.439453,-0.986084,-0.127686,-0.170166,6
2021-03-29 14:42:08.460,-0.937012,-0.046875,-0.4245609999999999,-0.971191,-0.113525,-0.183105,6
2021-03-29 14:42:08.479,-0.9375,-0.046875,-0.423096,-0.968262,-0.095459,-0.204346,6
2021-03-29 14:42:08.500,-0.935791,-0.046875,-0.406738,-0.967285,-0.0935059999999999,-0.175537,6
