timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2021-04-07 10:13:54.779,-1.0151370000000002,-0.031006,-0.140381,-1.070068,-0.313477,0.232178,6
2021-04-07 10:13:54.799,-1.015381,0.001221,-0.140869,-0.978271,-0.0676269999999999,0.127686,6
2021-04-07 10:13:54.819,-1.0161129999999998,0.016113,-0.156738,-0.8933110000000001,0.097412,0.088135,6
2021-04-07 10:13:54.840,-1.032959,0.0144039999999999,-0.155029,-0.949707,-0.02124,0.043701,6
2021-04-07 10:13:54.860,-1.046631,-0.000977,-0.141846,-1.013672,-0.162354,0.028076,6
2021-04-07 10:13:54.880,-1.030029,0.000488,-0.176025,-0.955322,-0.1569819999999999,0.02124,6
2021-04-07 10:13:54.900,-1.029785,-0.008301,-0.185547,-0.954346,-0.0407709999999999,0.025635,6
2021-04-07 10:13:54.919,-1.011719,-0.094482,-0.150146,-0.93457,0.023193,0.060059,6
2021-04-07 10:13:54.939,-0.960938,-0.14624,-0.107422,-0.93335,-0.038574,0.060547,6
2021-04-07 10:13:54.959,-0.848389,-0.114746,-0.01709,-0.952637,-0.1474609999999999,0.034668,6
2021-04-07 10:13:54.979,-0.940674,-0.0371089999999999,-0.016602,-0.971924,-0.123047,-0.013184,6
2021-04-07 10:13:55.000,-1.127441,0.042725,-0.032715,-0.980957,-0.065186,-0.03833,6
2021-04-07 10:13:55.020,-1.213623,0.035889,-0.035156,-0.955566,-0.040283,-0.026367,6
2021-04-07 10:13:55.040,-1.128174,0.041992,-0.045166,-0.961182,-0.026367,0.000244,6
2021-04-07 10:13:55.060,-1.00293,0.007812,-0.028076,-0.972168,-0.0930179999999999,0.040283,6
2021-04-07 10:13:55.080,-0.919922,-0.007324,-0.034668,-0.956055,-0.156006,0.045898,6
2021-04-07 10:13:55.099,-0.94458,-0.013184,-0.051758,-0.964844,-0.14624,0.007568,6
2021-04-07 10:13:55.119,-0.98291,0.0021969999999999,-0.074463,-0.956299,-0.07666,-0.05542,6
2021-04-07 10:13:55.139,-1.004395,0.0,-0.101562,-0.961182,-0.0634769999999999,-0.115479,6
2021-04-07 10:13:55.159,-0.998535,0.0,-0.078613,-0.983154,-0.1049799999999999,-0.138184,6
2021-04-07 10:13:55.180,-1.006836,0.0,-0.0354,-0.9729,-0.172852,-0.071045,6
2021-04-07 10:13:55.200,-1.011719,0.0,-0.022949,-0.966064,-0.208008,-0.010986,6
2021-04-07 10:13:55.220,-0.999023,0.0,-0.011719,-0.985107,-0.172852,0.028564,6
2021-04-07 10:13:55.240,-0.991699,0.0,-0.020508,-0.956543,-0.106201,0.0222169999999999,6
2021-04-07 10:13:55.259,-0.990479,0.0,-0.03833,-0.964355,-0.063965,-0.005127,6
2021-04-07 10:13:55.279,-0.994873,0.0,-0.055908,-0.982666,-0.074463,-0.068359,6
2021-04-07 10:13:55.299,-0.984131,-0.001709,-0.064453,-0.986816,-0.0910639999999999,-0.108154,6
2021-04-07 10:13:55.319,-0.974609,0.005615,-0.064209,-0.954346,-0.107178,-0.094971,6
2021-04-07 10:13:55.340,-0.974609,0.025391,-0.0524899999999999,-0.967285,-0.124268,-0.094971,6
2021-04-07 10:13:55.360,-0.984131,0.034912,-0.0551759999999999,-0.984131,-0.125244,-0.063232,6
2021-04-07 10:13:55.380,-0.990723,0.024658,-0.055664,-0.96875,-0.109375,-0.0625,6
2021-04-07 10:13:55.400,-1.012451,0.005127,-0.045166,-0.968506,-0.125488,-0.030518,6
2021-04-07 10:13:55.419,-1.008057,0.000488,-0.049072,-0.969238,-0.140381,-0.030273,6
2021-04-07 10:13:55.439,-0.998291,-0.0092769999999999,-0.037354,-0.984131,-0.121826,-0.016602,6
2021-04-07 10:13:55.459,-1.0,-0.016846,-0.027344,-0.968994,-0.0896,-0.049072,6
2021-04-07 10:13:55.479,-1.0,-0.017822,-0.041016,-0.983887,-0.080078,-0.0485839999999999,6
2021-04-07 10:13:55.500,-1.0,-0.005371,-0.048096,-0.966797,-0.114746,-0.063965,6
2021-04-07 10:13:55.520,-1.002197,0.000977,-0.049072,-0.971436,-0.124268,-0.062744,6
2021-04-07 10:13:55.540,-0.989258,0.0,-0.036133,-0.983398,-0.1069339999999999,-0.060059,6
2021-04-07 10:13:55.560,-0.985596,0.0021969999999999,-0.030273,-0.966064,-0.111328,-0.041504,6
2021-04-07 10:13:55.580,-0.970703,-0.01123,-0.033447,-0.972168,-0.133545,-0.027832,6
2021-04-07 10:13:55.599,-0.977051,-0.016357,-0.019531,-0.988037,-0.1652829999999999,-0.039062,6
2021-04-07 10:13:55.619,-0.994629,-0.017578,-0.01709,-0.97583,-0.173096,-0.068604,6
2021-04-07 10:13:55.639,-1.010498,-0.003418,-0.003418,-0.94751,-0.138184,-0.055908,6
2021-04-07 10:13:55.659,-1.026367,-0.001465,0.000488,-0.958008,-0.075928,-0.012695,6
2021-04-07 10:13:55.680,-1.044189,0.0144039999999999,0.001953,-0.970947,-0.007812,0.029053,6
2021-04-07 10:13:55.700,-1.047119,0.004883,-0.012695,-0.96875,0.071045,0.027832,6
2021-04-07 10:13:55.720,-1.050293,-0.01001,-0.015869,-0.96875,0.0070799999999999,0.014648,6
2021-04-07 10:13:55.740,-1.019775,-0.044189,-0.015625,-0.96875,-0.143555,0.009033,6
2021-04-07 10:13:55.759,-1.0151370000000002,-0.036377,-0.0141599999999999,-0.96875,-0.152588,-0.000488,6
2021-04-07 10:13:55.779,-1.016846,-0.00293,-0.030762,-0.96875,-0.026123,-0.005127,6
2021-04-07 10:13:55.799,-1.002197,0.001221,-0.016846,-0.966797,0.000732,-0.024902,6
2021-04-07 10:13:55.819,-0.985352,-0.0144039999999999,-0.015381,-0.978516,-0.054688,-0.0329589999999999,6
2021-04-07 10:13:55.840,-0.983643,-0.0141599999999999,-0.015625,-0.978027,-0.104004,-0.0332029999999999,6
2021-04-07 10:13:55.860,-0.999023,-0.046631,-0.015625,-0.966797,-0.099854,-0.024658,6
2021-04-07 10:13:55.880,-1.015381,-0.015869,-0.015625,-0.96875,-0.059082,-0.0070799999999999,6
2021-04-07 10:13:55.900,-1.015625,-0.015625,0.0,-0.966309,-0.030029,0.008545,6
2021-04-07 10:13:55.919,-1.0151370000000002,-0.015625,-0.015869,-0.980469,-0.0444339999999999,0.031006,6
2021-04-07 10:13:55.939,-0.999268,-0.015381,-0.016113,-0.977783,-0.087158,0.012451,6
2021-04-07 10:13:55.959,-1.0,-0.016357,-0.032715,-0.954834,-0.090332,0.0,6
2021-04-07 10:13:55.979,-1.0,-0.031006,-0.047852,-0.962646,-0.055664,-0.0129389999999999,6
2021-04-07 10:13:56.000,-1.0,-0.0144039999999999,-0.046875,-0.967285,-0.04248,-0.0031739999999999,6
2021-04-07 10:13:56.020,-1.0,-0.015625,-0.046875,-0.982178,-0.058105,-0.012695,6
2021-04-07 10:13:56.040,-1.0,-0.015625,-0.046875,-0.973145,-0.062988,-0.004395,6
2021-04-07 10:13:56.060,-1.0,-0.015625,-0.046875,-0.968018,-0.0625,-0.001465,6
2021-04-07 10:13:56.080,-1.0,-0.015869,-0.046875,-0.970703,-0.0625,0.012451,6
2021-04-07 10:13:56.099,-0.999512,-0.012695,-0.046875,-0.953857,-0.064209,0.015869,6
2021-04-07 10:13:56.119,-1.00293,0.002441,-0.046875,-0.96582,-0.049316,0.015625,6
2021-04-07 10:13:56.139,-1.01709,-0.003906,-0.046875,-0.967285,-0.044922,0.015625,6
2021-04-07 10:13:56.159,-1.019287,-0.013916,-0.046875,-0.982422,-0.059326,0.016846,6
2021-04-07 10:13:56.180,-1.03418,0.0021969999999999,-0.046875,-0.984375,-0.07666,0.001221,6
2021-04-07 10:13:56.200,-1.027832,0.0,-0.046875,-0.985107,-0.078857,0.0,6
2021-04-07 10:13:56.220,-1.008789,0.0,-0.045898,-0.969238,-0.063721,-0.000488,6
2021-04-07 10:13:56.240,-0.998535,0.000977,-0.0524899999999999,-0.968262,-0.046875,0.015381,6
2021-04-07 10:13:56.259,-0.994873,-0.004883,-0.05957,-0.984131,-0.0625,0.0,6
2021-04-07 10:13:56.279,-0.980713,-0.019043,-0.0444339999999999,-0.96875,-0.0622559999999999,0.0,6
2021-04-07 10:13:56.299,-0.98999,-0.009766,-0.046875,-0.984131,-0.063232,-0.000732,6
